CONTRATO;NOME CONTRATO            ;VALOR CONTRATO       ;DT ASSINAT;CREDOR                                            ;CONT. CRED;SITUACAO  ;MOEDA                    ;INDEXADOR ;TP DIVIDA ;EXAM/CONTR;TP AMORTIZ;DT AMORTIZ;PRAZO;CAREN;PERIODICIDADE  ;SALDO DEVEDOR          ;DT PLANILH;PREV/REALI;EVENTO     ;VLR MOEDA ORIGIN   ;VLR REALIZADO RS   ;VLR REALIZADO USS  ;PARCELA MES RLR  
10020066;SANEAMENTO P/TODOS I     ;4500000;08/03/2007;CAIXA ECONOMICA FEDERAL                           ;0190486-66;Oficial   ;REAL                     ;TR        ;Interna   ;Contratada;Price     ;08/02/2021;230;32;Mensal         ;3425102,69;24/03/2009;Realizado ;Ingresso   ;27959,66;27959,66;12389,48453;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2014;Realizado ;Amortizacao;2747,67;2747,67;1195,34635;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/05/2020;Realizado ;Amortizacao;21404,84;21404,84;3712,66949;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;18/03/2014;Realizado ;Ingresso   ;8555,12;8555,12;3637,03816;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;15/04/2014;Realizado ;Ingresso   ;66241,79;66241,79;29761,77382;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;18/06/2014;Realizado ;Ingresso   ;483113,66;483113,66;214391,3489;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;23/07/2014;Realizado ;Ingresso   ;315596,21;315596,21;315596,21;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2014;Realizado ;Ingresso   ;0;0;0;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2014;Realizado ;Ingresso   ;93127,26;93127,26;40514,08319;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;25/11/2014;Realizado ;Ingresso   ;256428,29;256428,29;101607,1456;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;24/12/2014;Realizado ;Ingresso   ;266185,94;266185,94;99202,17611;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;23/06/2015;Realizado ;Ingresso   ;62903,12;62903,12;20263,61107;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;;          ;          ;          ;          ;     ;     ;               ;                       ;17/07/2015;Realizado ;Ingresso   ;109369,26;109369,26;34357,25933;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2016;Realizado ;Ingresso   ;94911,9;94911,9;23579,91243;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2017;Realizado ;Ingresso   ;240525;240525;76794,822;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;17/04/2018;Realizado ;Ingresso   ;764282;764282;224515,4803;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;27/11/2018;Realizado ;Ingresso   ;253345,53;253345,53;253345,53;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2019;Realizado ;Ingresso   ;387750,58;387750,58;100299,4425;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;25/10/2019;Realizado ;Ingresso   ;150382,46;150382,46;37470,79755;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/03/2020;Realizado ;Ingresso   ;258758,17;258758,17;54613,49936;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/03/2021;Realizado ;Ingresso   ;106584,72;106584,72;18761,04241;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;13/07/2021;Realizado ;Ingresso   ;41551,26;41551,26;8026,04138;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;31/12/2021;Previsto  ;Ingresso   ;512428,07;0;0;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2010;Realizado ;Amortizacao;52,27;52,27;30,05734;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/02/2010;Realizado ;Amortizacao;52,62;52,62;28,09381;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/03/2010;Realizado ;Amortizacao;52,97;52,97;29,73153;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2010;Realizado ;Amortizacao;53,36;53,36;29,96697;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;07/05/2010;Realizado ;Amortizacao;53,72;53,72;29,28599;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/06/2010;Realizado ;Amortizacao;54,1;54,1;28,99543;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2010;Realizado ;Amortizacao;54,5;54,5;30,87425;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/08/2010;Realizado ;Amortizacao;54,92;54,92;31,31648;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/09/2010;Realizado ;Amortizacao;55,34;55,34;32,11601;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/10/2010;Realizado ;Amortizacao;55,75;55,75;32,92929;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2010;Realizado ;Amortizacao;56,15;56,15;33,08751;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/12/2010;Realizado ;Amortizacao;56,54;56,54;33,21159;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;07/01/2011;Realizado ;Amortizacao;57;57;33,80556;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/02/2011;Realizado ;Amortizacao;57,42;57,42;34,36012;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;04/03/2011;Realizado ;Amortizacao;57,83;57,83;35,12883;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2011;Realizado ;Amortizacao;58,29;58,29;36,98092;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/05/2011;Realizado ;Amortizacao;58,7;58,7;36,23668;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/06/2011;Realizado ;Amortizacao;59,18;59,18;37,40826;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2011;Realizado ;Amortizacao;59,64;59,64;38,14753;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2011;Realizado ;Amortizacao;60,11;60,11;37,57055;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/09/2011;Realizado ;Amortizacao;60,64;60,64;36,15114;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/10/2011;Realizado ;Amortizacao;61,1;61,1;34,95775;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2011;Realizado ;Amortizacao;61,55;61,55;35,26568;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/12/2011;Realizado ;Amortizacao;62;62;34,55756;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/01/2012;Realizado ;Amortizacao;62,47;62,47;33,87373;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/02/2012;Realizado ;Amortizacao;62,94;62,94;36,60338;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/03/2012;Realizado ;Amortizacao;63,36;63,36;35,8022;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/04/2012;Realizado ;Amortizacao;63,85;63,85;34,96681;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/05/2012;Realizado ;Amortizacao;64,29;64,29;33,19678;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/06/2012;Realizado ;Amortizacao;64,75;64,75;31,81297;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/07/2012;Realizado ;Amortizacao;65,18;65,18;32,08876;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2012;Realizado ;Amortizacao;65,63;65,63;32,37265;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/09/2012;Realizado ;Amortizacao;66,07;66,07;32,64122;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/10/2012;Realizado ;Amortizacao;66,51;66,51;32,7422;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2012;Realizado ;Amortizacao;66,96;66,96;32,89276;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;07/12/2012;Realizado ;Amortizacao;67,4;67,4;32,39715;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2013;Realizado ;Amortizacao;67,85;67,85;33,44665;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/02/2013;Realizado ;Amortizacao;68,31;68,31;34,78755;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/03/2013;Realizado ;Amortizacao;68,76;68,76;35,21062;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2013;Realizado ;Amortizacao;69,22;69,22;34,78028;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/05/2013;Realizado ;Amortizacao;69,68;69,68;34,78774;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;07/06/2013;Realizado ;Amortizacao;70,15;70,15;32,82318;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2013;Realizado ;Amortizacao;70,61;70,61;31,26681;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2013;Realizado ;Amortizacao;71,1;71,1;31,07212;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;06/09/2013;Realizado ;Amortizacao;71,57;71,57;31,14511;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/10/2013;Realizado ;Amortizacao;72,06;72,06;32,73037;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2013;Realizado ;Amortizacao;72,6;72,6;31,33343;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/12/2013;Realizado ;Amortizacao;73,1;73,1;31,47466;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2014;Realizado ;Amortizacao;73,63;73,63;30,96362;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/02/2014;Realizado ;Amortizacao;74,2;74,2;30,99927;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/03/2014;Realizado ;Amortizacao;74,73;74,73;31,92166;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2014;Realizado ;Amortizacao;100,46;100,46;45,71733;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/05/2014;Realizado ;Amortizacao;298,22;298,22;134,89683;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/06/2014;Realizado ;Amortizacao;300,39;300,39;134,4846;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2014;Realizado ;Amortizacao;1767,54;1767,54;795,8172;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2014;Realizado ;Amortizacao;0;0;0;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/09/2014;Realizado ;Amortizacao;3055,55;3055,55;1352,5392;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/10/2014;Realizado ;Amortizacao;3078,61;3078,61;1278,91616;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;07/11/2014;Realizado ;Amortizacao;3102,35;3102,35;1206,13163;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/12/2014;Realizado ;Amortizacao;3940,88;3940,88;1520,19446;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2015;Realizado ;Amortizacao;4827,23;4827,23;1793,2194;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;06/02/2015;Realizado ;Amortizacao;4863,68;4863,68;1759,58215;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/03/2015;Realizado ;Amortizacao;4896,93;4896,93;1578,72126;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2015;Realizado ;Amortizacao;4935,96;4935,96;1600,78118;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/05/2015;Realizado ;Amortizacao;4974,2;4974,2;1659,94028;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/06/2015;Realizado ;Amortizacao;5013,14;5013,14;1607,26281;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2015;Realizado ;Amortizacao;5270,47;5270,47;1632,63349;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/08/2015;Realizado ;Amortizacao;5695,22;5695,22;1631,39576;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/09/2015;Realizado ;Amortizacao;5743,9;5743,9;1510,41594;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/10/2015;Realizado ;Amortizacao;5793,29;5793,29;1504,05394;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/11/2015;Realizado ;Amortizacao;5842,35;5842,35;1540,33557;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/12/2015;Realizado ;Amortizacao;5888,93;5888,93;1552,91084;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2016;Realizado ;Amortizacao;5941,53;5941,53;1476,11371;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;05/02/2016;Realizado ;Amortizacao;6336,86;6336,86;1625,84817;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/03/2016;Realizado ;Amortizacao;6385,21;6385,21;1688,56878;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2016;Realizado ;Amortizacao;6441,72;6441,72;1770,3779;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/05/2016;Realizado ;Amortizacao;6493,12;6493,12;1834,82584;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/06/2016;Realizado ;Amortizacao;6546,43;6546,43;1931,19685;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2016;Realizado ;Amortizacao;6603,53;6603,53;2010,77488;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2016;Realizado ;Amortizacao;6658,33;6658,33;2095,70936;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/09/2016;Realizado ;Amortizacao;6719,78;6719,78;2104,2319;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;07/10/2016;Realizado ;Amortizacao;6775,23;6775,23;2108,38382;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2016;Realizado ;Amortizacao;6831,32;6831,32;2133,14798;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/12/2016;Realizado ;Amortizacao;6886,68;6886,68;2024,95938;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/01/2017;Realizado ;Amortizacao;6945,41;6945,41;2163,84248;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/02/2017;Realizado ;Amortizacao;7003,6;7003,6;2240,73178;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/03/2017;Realizado ;Amortizacao;7052,42;7052,42;2240,4833;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;07/04/2017;Realizado ;Amortizacao;7110,22;7110,22;2271,43088;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/05/2017;Realizado ;Amortizacao;7157,62;7157,62;2241,05082;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/06/2017;Realizado ;Amortizacao;7210,84;7210,84;2195,84499;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2017;Realizado ;Amortizacao;7262,81;7262,81;2195,32957;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2017;Realizado ;Amortizacao;7315,78;7315,78;2335,78223;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/09/2017;Realizado ;Amortizacao;8448,17;8448,17;2733,32092;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/10/2017;Realizado ;Amortizacao;8504,49;8504,49;2676,87327;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2017;Realizado ;Amortizacao;8561,18;8561,18;2633,41896;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;12/12/2017;Realizado ;Amortizacao;8618,26;8618,26;2599,78431;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2018;Realizado ;Amortizacao;8675,71;8675,71;2681,22817;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/02/2018;Realizado ;Amortizacao;8675,71;8675,71;2653,72617;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/03/2018;Realizado ;Amortizacao;8791,77;8791,77;2703,64511;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/04/2018;Realizado ;Amortizacao;8850,39;8850,39;2610,42253;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/05/2018;Realizado ;Amortizacao;12665,74;12665,74;3539,06107;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/06/2018;Realizado ;Amortizacao;12750,18;12750,18;3367,70504;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/07/2018;Realizado ;Amortizacao;12750,18;12750,18;3295,79402;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2018;Realizado ;Amortizacao;12920,75;12920,75;3443,76749;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/09/2018;Realizado ;Amortizacao;13006,89;13006,89;3171,86019;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/10/2018;Realizado ;Amortizacao;13093,6;13093,6;3479,36232;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2018;Realizado ;Amortizacao;13180,89;13180,89;3525,09722;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/12/2018;Realizado ;Amortizacao;14620,66;14620,66;3738,21034;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/01/2019;Realizado ;Amortizacao;14718,13;14718,13;3991,99839;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/02/2019;Realizado ;Amortizacao;14816,25;14816,25;3984,53411;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/03/2019;Realizado ;Amortizacao;14915,03;14915,03;3856,13185;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/04/2019;Realizado ;Amortizacao;15014,46;15014,46;3883,79036;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;10/05/2019;Realizado ;Amortizacao;17313;17313;4374,30258;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;14/06/2019;Realizado ;Amortizacao;17428,42;17428,42;4490,25812;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/07/2019;Realizado ;Amortizacao;17544,61;17544,61;4608,96904;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/08/2019;Realizado ;Amortizacao;17661,57;17661,57;4481,44677;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/09/2019;Realizado ;Amortizacao;17779,32;17779,32;4361,26719;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/10/2019;Realizado ;Amortizacao;17897,85;17897,85;4379,42491;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/11/2019;Realizado ;Amortizacao;18936,27;18936,27;4577,84327;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;09/12/2019;Realizado ;Amortizacao;19062,51;19062,51;4592,92115;0
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;08/01/2020;Realizado ;Amortizacao;19189,59;19189,59;4717,95259;0
